,name,position,annual_salary,season
8847,Greg Whittington,SF,525093.0,2016.0
8848,Brandon Ashley,PF,525093.0,2016.0
8849,Pierre Jackson,PG,525093.0,2016.0
8850,Cliff Alexander,PF,525093.0,2016.0
8851,Jonathan Holmes,PF,525093.0,2016.0
8852,Lamar Patterson,SG,525093.0,2016.0
8853,Gary Neal,PG,525000.0,2011.0
8854,Jason Williams,PG,524964.0,2011.0
8855,Jason Williams,PG,524964.0,2012.0
8856,Jason Williams,PG,524964.0,2013.0
8857,Ray McCallum,PG,524616.0,2014.0
8858,Brandon Goodwin,SG,522738.0,2020.0
8859,Ish Smith,PG,522472.0,2012.0
8860,DeAndre' Bembry,SG,518021.0,2022.0
8861,DeAndre' Bembry,SG,518021.0,2023.0
8862,Cody Zeller,C,517060.0,2023.0
8863,Devin Brown,SG,516806.0,2007.0
8864,Admiral Schofield,SF,516508.0,2023.0
8865,Lester Hudson,SG,515603.0,2011.0
8866,Salah Mejri,C,512746.0,2019.0
8867,Wesley Matthews,SG,512746.0,2019.0
8868,DeMarre Carroll,PF,512721.0,2020.0
8869,Reggie Jackson,PG,512721.0,2020.0
8870,Daequan Cook,SG,512633.0,2013.0
8871,Jeff Teague,PG,510589.0,2021.0
8872,Carrick Felix,SG,510000.0,2014.0
8873,Brady Heslip,SG,507336.0,2015.0
8874,Erick Green,PG,507336.0,2015.0
8875,Eric Moreland,C,507336.0,2015.0
8876,Nick Johnson,SG,507336.0,2015.0
8877,Sim Bhullar,C,507336.0,2015.0
8878,Joe Ingles,SG,507336.0,2015.0
8879,Cleanthony Early,SF,507336.0,2015.0
8880,Glenn Robinson III,PF,507336.0,2015.0
8881,JaKarr Sampson,SF,507336.0,2015.0
8882,Cameron Bairstow,PF,507336.0,2015.0
8883,Tarik Black,PF,507336.0,2015.0
8884,Dwight Powell,C,507336.0,2015.0
8885,Russ Smith,PG,507336.0,2015.0
8886,Jordan Clarkson,PG,507336.0,2015.0
8887,KJ McDaniels,PF,507336.0,2015.0
8888,Markel Brown,SG,507336.0,2015.0
8889,Khem Birch,C,507336.0,2015.0
8890,Cory Jefferson,PF,507336.0,2015.0
8891,Keith Appling,PG,507336.0,2015.0
8892,Alex Kirk,C,507336.0,2015.0
8893,Travis Wear,PF,507336.0,2015.0
8894,Shayne Whittington,PF,507336.0,2015.0
8895,James Ennis III,PF,507336.0,2015.0
8896,Pierre Jackson,PG,507336.0,2015.0
8897,Patric Young,PF,507336.0,2015.0
8898,Nik Stauskas,SG,504200.0,2019.0
8899,Mike James,PG,502581.0,2013.0
8900,Dikembe Mutombo,C,502007.0,2009.0
8901,Mike Taylor,PG,500000.0,2009.0
8902,Samardo Samuels,PF,500000.0,2011.0
8903,Willie Warren,SG,500000.0,2011.0
8904,Travis Leslie,PG,500000.0,2012.0
8905,Malcolm Lee,SG,500000.0,2012.0
8906,Nate Wolters,PG,500000.0,2014.0
8907,Tony Mitchell,PF,500000.0,2014.0
8908,Norvel Pelle,PF,500000.0,2021.0
8909,Russell Westbrook,PG,495955.0,2023.0
8910,Will Cherry,PF,495399.0,2015.0
8911,Slava Medvedenko,PF,490528.0,2007.0
8912,Brandan Wright,PF,490461.0,2018.0
8913,Erik Jay Murphy,PF,490180.0,2013.0
8914,Glen Rice Jr.,SG,490180.0,2013.0
8915,Nick Calathes,SG,490180.0,2014.0
8916,Matthew Dellavedova,PG,490180.0,2014.0
8917,Robert Covington,PF,490180.0,2014.0
8918,Brandon Davies,PF,490180.0,2014.0
8919,Ryan Kelly,PF,490180.0,2014.0
8920,Ognjen Kuzmic,C,490180.0,2014.0
8921,Jeff Withey,C,490180.0,2014.0
8922,Ian Clark,SG,490180.0,2014.0
8923,Erik Jay Murphy,PF,490180.0,2014.0
8924,Glen Rice Jr.,SG,490180.0,2014.0
8925,James Southerland,SF,490180.0,2014.0
8926,Peyton Siva,PG,490180.0,2014.0
8927,Toure' Murry,SF,490180.0,2014.0
8928,Phil Pressey,PG,490180.0,2014.0
8929,Robbie Hummel,SF,490180.0,2014.0
8930,Dionte Christmas,SG,490180.0,2014.0
8931,Gal Mekel,PG,490180.0,2014.0
8932,Enes Freedom,C,487109.0,2019.0
8933,Jeremy Lin,SG,487109.0,2019.0
8934,John Jenkins,SG,486520.0,2019.0
8935,Kalin Lucas,SG,486446.0,2015.0
8936,R.J. Hampton,SG,485403.0,2023.0
8937,Damien Wilkins,SG,482478.0,2011.0
8938,Anzejs Pasecniks,C,482144.0,2020.0
8939,Rafer Alston,PG,475875.0,2010.0
8940,Ryan Reid,PF,475000.0,2012.0
8941,Ryan Reid,PF,475000.0,2013.0
8942,Ish Wainright,PF,474851.0,2023.0
8943,Joe Johnson,SG,473835.0,2018.0
8944,Ish Smith,PG,473604.0,2011.0
8945,Landry Fields,SG,473604.0,2011.0
8946,Hamady Ndiaye,C,473604.0,2011.0
8947,Jeremy Lin,SG,473604.0,2011.0
8948,Sherron Collins,PG,473604.0,2011.0
8949,Terrico White,SG,473604.0,2011.0
8950,Patrick Beverley,PG,473604.0,2011.0
8951,Stanley Robinson,NA,473604.0,2011.0
8952,Darington Hobson,SG,473604.0,2011.0
8953,Derrick Caracter,PF,473604.0,2011.0
8954,Donald Sloan,SG,473604.0,2011.0
8955,Ben Uzoh,PG,473604.0,2011.0
8956,Devin Ebanks,SF,473604.0,2011.0
8957,Semih Erden,C,473604.0,2011.0
8958,Pape Sy,SF,473604.0,2011.0
8959,Pooh Jeter,PG,473604.0,2011.0
8960,Garret Siler,C,473604.0,2011.0
8961,Armon Johnson,PG,473604.0,2011.0
8962,Brian Zoubek,NA,473604.0,2011.0
8963,Tiny Gallon,NA,473604.0,2011.0
8964,Gary Forbes,PF,473604.0,2011.0
8965,Matt Janning,SG,473604.0,2011.0
8966,Manny Harris,PG,473604.0,2011.0
8967,Luke Harangody,PF,473604.0,2011.0
8968,Jeremy Evans,PF,473604.0,2011.0
8969,Dexter Pittman,C,473604.0,2011.0
8970,Shelvin Mack,SG,473604.0,2012.0
8971,Lavoy Allen,PF,473604.0,2012.0
8972,Sherron Collins,PG,473604.0,2012.0
8973,Terrel Harris,SG,473604.0,2012.0
8974,Justin Harper,PF,473604.0,2012.0
8975,E'Twaun Moore,SG,473604.0,2012.0
8976,Mychel Thompson,SF,473604.0,2012.0
8977,Jordan Williams,C,473604.0,2012.0
8978,Greg Smith,PF,473604.0,2012.0
8979,Tiny Gallon,NA,473604.0,2012.0
8980,Andrew Goudelock,PG,473604.0,2012.0
8981,Ivan Johnson,PF,473604.0,2012.0
8982,Tyshawn Taylor,PG,473604.0,2012.0
8983,Vernon Macklin,PF,473604.0,2012.0
8984,Cory Higgins,PG,473604.0,2012.0
8985,Josh Harrellson,C,473604.0,2012.0
8986,Chris Wright,SF,473604.0,2012.0
8987,Pooh Jeter,PG,473604.0,2012.0
8988,Charles Jenkins,PG,473604.0,2012.0
8989,Patrick Beverley,PG,473604.0,2012.0
8990,Stanley Robinson,NA,473604.0,2012.0
8991,Dennis Horner,PF,473604.0,2012.0
8992,Brian Zoubek,NA,473604.0,2012.0
8993,Jon Leuer,PF,473604.0,2012.0
8994,DeAndre Liggins,SG,473604.0,2012.0
8995,Matt Janning,SG,473604.0,2012.0
8996,Julyan Stone,SG,473604.0,2012.0
8997,Darius Morris,SG,473604.0,2012.0
8998,Carldell Johnson,PG,473604.0,2012.0
8999,Jerome Jordan,C,473604.0,2012.0
9000,Brian Roberts,PG,473604.0,2013.0
9001,Steven Gray,SG,473604.0,2013.0
9002,Chris Wright,SF,473604.0,2013.0
9003,Kent Bazemore,SF,473604.0,2013.0
9004,Pooh Jeter,PG,473604.0,2013.0
9005,Luke Zeller,PF,473604.0,2013.0
9006,Josh Akognon,PG,473604.0,2013.0
9007,Darius Miller,SF,473604.0,2013.0
9008,Sherron Collins,PG,473604.0,2013.0
9009,Hollis Thompson,PF,473604.0,2013.0
9010,Diante Garrett,PG,473604.0,2013.0
9011,Hollis Thompson,PF,473604.0,2014.0
9012,Hedo Turkoglu,SF,473357.0,2014.0
9013,Jonathan Gibson,SG,469943.0,2017.0
9014,Drew Gordon,C,468540.0,2015.0
9015,Chris Silva,PF,466918.0,2020.0
9016,Goran Dragic,PG,460463.0,2022.0
9017,Fred Jones,SG,459782.0,2009.0
9018,Derrick Byars,SF,457588.0,2010.0
9019,Dante Cunningham,PF,457588.0,2010.0
9020,A.J. Price,PG,457588.0,2010.0
9021,Danny Green,PF,457588.0,2010.0
9022,Marcus Thornton,SG,457588.0,2010.0
9023,Trey Gilder,SF,457588.0,2010.0
9024,Derrick Brown,SF,457588.0,2010.0
9025,Taylor Griffin,PF,457588.0,2010.0
9026,DaJuan Summers,SF,457588.0,2010.0
9027,Jeff Ayres,PF,457588.0,2010.0
9028,Jon Brockman,PF,457588.0,2010.0
9029,Deron Washington,NA,457588.0,2010.0
9030,Patty Mills,PG,457588.0,2010.0
9031,Marcus Landry,SF,457588.0,2010.0
9032,Lester Hudson,SG,457588.0,2010.0
9033,Jonas Jerebko,PF,457588.0,2010.0
9034,Wesley Matthews,SG,457588.0,2010.0
9035,Derrick Byars,SF,457588.0,2011.0
9036,Marcus Landry,SF,457588.0,2011.0
9037,Trey Gilder,SF,457588.0,2011.0
9038,Deron Washington,NA,457588.0,2011.0
9039,Marcus Landry,SF,457588.0,2012.0
9040,Trey Gilder,SF,457588.0,2012.0
9041,Deron Washington,NA,457588.0,2012.0
9042,Chris Boucher,PF,457418.0,2019.0
9043,Malcolm Miller,PF,457418.0,2019.0
9044,Mario West,SG,451595.0,2010.0
9045,Darius Miles,SF,450399.0,2009.0
9046,Daniel Ewing,PG,450000.0,2006.0
9047,Lou Williams,SG,450000.0,2006.0
9048,Darnell Jackson,PF,450000.0,2009.0
9049,Monta Ellis,SG,448762.0,2006.0
9050,Brandon Heath,SG,442114.0,2009.0
9051,Steven Hill,C,442114.0,2009.0
9052,Sonny Weems,SG,442114.0,2009.0
9053,Sun Yue,SG,442114.0,2009.0
9054,Walter Sharpe,PF,442114.0,2009.0
9055,David Padgett,NA,442114.0,2009.0
9056,Dwayne Mitchell,NA,442114.0,2009.0
9057,Dion Dowell,NA,442114.0,2009.0
9058,DeMarcus Nelson,SG,442114.0,2009.0
9059,Chris Douglas-Roberts,SG,442114.0,2009.0
9060,Othello Hunter,SF,442114.0,2009.0
9061,Taj McCullough,NA,442114.0,2009.0
9062,Joe Crawford,SG,442114.0,2009.0
9063,Anthony Morrow,SG,442114.0,2009.0
9064,Sean Singletary,PG,442114.0,2009.0
9065,Nathan Jawai,C,442114.0,2009.0
9066,Jason Richards,NA,442114.0,2009.0
9067,C.J. Giles,NA,442114.0,2009.0
9068,Bobby Brown,PG,442114.0,2009.0
9069,Richard Hendrix,NA,442114.0,2009.0
9070,Patrick Ewing Jr.,SF,442114.0,2009.0
9071,Rob Kurz,SF,442114.0,2009.0
9072,Jamaal Tatum,NA,442114.0,2009.0
9073,Jevon Carter,PG,441277.0,2022.0
9074,Jeff Green,PF,439475.0,2020.0
9075,Trendon Watford,PF,436482.0,2022.0
9076,Kyrylo Fesenko,C,435000.0,2012.0
9077,Nemanja Bjelica,PF,432890.0,2021.0
9078,Dewayne Dedmon,C,432890.0,2021.0
9079,Will Barton,SG,432642.0,2023.0
9080,Nik Stauskas,SG,432536.0,2022.0
9081,Leon Powe,PF,432000.0,2007.0
9082,DeMarcus Cousins,C,431684.0,2022.0
9083,Jabari Parker,PF,430729.0,2021.0
9084,Ryan Gomes,SF,428762.0,2006.0
9085,Anthony Tolliver,PF,427316.0,2010.0
9086,Markieff Morris,PF,427288.0,2019.0
9087,Taurean Green,PG,427163.0,2007.0
9088,Josh McRoberts,PF,427163.0,2007.0
9089,Thomas Gardner,SG,427163.0,2008.0
9090,Kevin Lyde,NA,427163.0,2008.0
9091,Demetris Nichols,SF,427163.0,2008.0
9092,Darryl Watkins,C,427163.0,2008.0
9093,Carl Landry,PF,427163.0,2008.0
9094,Cheikh Samb,C,427163.0,2008.0
9095,Marcus Slaughter,C,427163.0,2008.0
9096,Jamario Moon,SF,427163.0,2008.0
9097,Ramon Sessions,SG,427163.0,2008.0
9098,Dominic McGuire,PF,427163.0,2008.0
9099,Mustafa Shakur,PG,427163.0,2008.0
9100,Coby Karl,PG,427163.0,2008.0
9101,Herbert Hill,NA,427163.0,2008.0
9102,Mario West,SG,427163.0,2008.0
9103,Elton Brown,NA,427163.0,2008.0
9104,JamesOn Curry,PG,427163.0,2008.0
9105,Jermareo Davidson,PF,427163.0,2008.0
9106,Aaron Gray,C,427163.0,2008.0
9107,Jared Newson,NA,427163.0,2008.0
9108,Adam Haluska,NA,427163.0,2008.0
9109,Anthony Tolliver,PF,427163.0,2008.0
9110,Brandon Wallace,NA,427163.0,2008.0
9111,Larry Turner,NA,427163.0,2008.0
9112,Glen Davis,PF,427163.0,2008.0
9113,Marcin Gortat,C,427163.0,2008.0
9114,Sammy Mejia,NA,427163.0,2008.0
9115,Taurean Green,PG,427163.0,2008.0
9116,Josh McRoberts,PF,427163.0,2008.0
9117,Chris Richard,PF,427163.0,2008.0
9118,D.J. Strawberry,SG,427163.0,2008.0
9119,Jackie Manuel,NA,427163.0,2008.0
9120,Chris Taft,PF,423762.0,2006.0
9121,Jermareo Davidson,PF,422725.0,2009.0
9122,Jerry Stackhouse,SF,422460.0,2010.0
9123,Joel Przybilla,C,420304.0,2012.0
9124,Kenyon Martin,PF,414551.0,2015.0
9125,Gerald Green,SG,413413.0,2012.0
9126,Yakhouba Diawara,SG,412718.0,2007.0
9127,Ryan Hollins,C,412718.0,2007.0
9128,Uros Slokar,PF,412718.0,2007.0
9129,Craig Smith,PF,412718.0,2007.0
9130,Robert Hite,SG,412718.0,2007.0
9131,Chris McCray,SG,412718.0,2007.0
9132,Damir Markota,PF,412718.0,2007.0
9133,Mike Gansey,NA,412718.0,2007.0
9134,Marquinhos Vieira,PF,412718.0,2007.0
9135,Hassan Adams,SF,412718.0,2007.0
9136,Paul Davis,C,412718.0,2007.0
9137,James Augustine,PF,412718.0,2007.0
9138,Will Blalock,SG,412718.0,2007.0
9139,David Noel,SF,412718.0,2007.0
9140,Brian Chase,NA,412718.0,2007.0
9141,Alexander Johnson,SF,412718.0,2007.0
9142,Pops Mensah-Bonsu,PF,412718.0,2007.0
9143,Pat Carroll,NA,412718.0,2007.0
9144,Dee Brown,PG,412718.0,2007.0
9145,Daniel Gibson,SG,412718.0,2007.0
9146,Steven Smith,SF,412718.0,2007.0
9147,P.J. Tucker,PF,412718.0,2007.0
9148,Tarence Kinsey,SG,412718.0,2007.0
9149,Bobby Jones,SF,412718.0,2007.0
9150,J.J. Barea,SG,412718.0,2007.0
9151,Chris Quinn,PG,412718.0,2007.0
9152,Allan Ray,SG,412718.0,2007.0
9153,Leandro Barbosa,SG,410936.0,2014.0
9154,Lou Amundson,PF,409167.0,2015.0
9155,Chris Webber,C,407313.0,2007.0
9156,Andre Brown,PF,406340.0,2007.0
9157,James White,SG,405435.0,2007.0
9158,Lance Thomas,PF,403784.0,2015.0
9159,Peja Stojakovic,SF,402065.0,2011.0
9160,Peja Stojakovic,SF,402065.0,2012.0
9161,Isaiah Roby,PF,400000.0,2023.0
9162,Alize Johnson,PF,399591.0,2021.0
9163,Dwayne Jones II,PF,398762.0,2006.0
9164,Travis Diener,PG,398762.0,2006.0
9165,Ronnie Price,PG,398762.0,2006.0
9166,Von Wafer,SG,398762.0,2006.0
9167,Devin Green,SG,398762.0,2006.0
9168,Orien Greene,PG,398762.0,2006.0
9169,Boniface N'Dong,C,398762.0,2006.0
9170,Alex Acker,SG,398762.0,2006.0
9171,Andre Owens,SG,398762.0,2006.0
9172,Gerald Fitch,SG,398762.0,2006.0
9173,Eddie Basden,SG,398762.0,2006.0
9174,Martynas Andriuskevicius,C,398762.0,2006.0
9175,Kevin Burleson,PG,398762.0,2006.0
9176,Robert Whaley,C,398762.0,2006.0
9177,Rawle Marshall,SF,398762.0,2006.0
9178,Amir Johnson,PF,398762.0,2006.0
9179,Andray Blatche,C,398762.0,2006.0
9180,Bracey Wright,SG,398762.0,2006.0
9181,Alan Anderson,SG,398762.0,2006.0
9182,Anthony Roberson,SG,398762.0,2006.0
9183,Brandon Bass,PF,398762.0,2006.0
9184,Lawrence Roberts,PF,398762.0,2006.0
9185,Shavlik Randolph,PF,398762.0,2006.0
9186,Ersan Ilyasova,PF,398762.0,2006.0
9187,Dijon Thompson,SF,398762.0,2006.0
9188,CJ Miles,SG,398761.0,2006.0
9189,Donell Taylor,PG,398672.0,2006.0
9190,Tyler Cook,PF,396081.0,2021.0
9191,D.J. Augustin,SG,393312.0,2022.0
9192,Goran Dragic,PG,390433.0,2023.0
9193,Luke Babbitt,PF,387995.0,2014.0
9194,Dahntay Jones,SG,387632.0,2015.0
9195,Troy Daniels,SG,384541.0,2020.0
9196,Toney Douglas,PG,379159.0,2017.0
9197,Toney Douglas,PG,379159.0,2018.0
9198,Patrick Christopher,SG,379010.0,2015.0
9199,Dion Waiters,SG,375385.0,2020.0
9200,Dion Waiters,SG,375385.0,2021.0
9201,C.J. Williams,SG,375000.0,2018.0
9202,Walker Russell Jr.,PG,374300.0,2012.0
9203,DeAndre Jordan,C,374126.0,2022.0
9204,Ronald Roberts Jr.,PF,373041.0,2015.0
9205,Devontae Cacok,PF,364353.0,2022.0
9206,Juan Toscano-Anderson,PF,358295.0,2021.0
9207,Chris Webber,C,358107.0,2008.0
9208,Patrick Beverley,PG,357717.0,2023.0
9209,Sandro Mamukelashvili,PF,357717.0,2023.0
9210,Carlik Jones,SG,357717.0,2023.0
9211,Norvel Pelle,PF,350189.0,2020.0
9212,Juan Toscano-Anderson,PF,350189.0,2020.0
9213,Ky Bowman,SG,350189.0,2020.0
9214,Earl Boykins,PG,349041.0,2008.0
9215,Reggie Williams,SF,344036.0,2015.0
9216,Henry Ellenson,PF,341831.0,2019.0
9217,Eddie Jones,SG,337238.0,2007.0
9218,Damon Stoudamire,PG,335442.0,2008.0
9219,Pau Gasol,PF,333285.0,2019.0
9220,Yuta Watanabe,SF,321893.0,2021.0
9221,Chris Johnson,SG,320189.0,2014.0
9222,Ronny Turiaf,C,319128.0,2012.0
9223,Courtney Sims,C,319116.0,2008.0
9224,Sam Hauser,SF,313737.0,2022.0
9225,Andrew Bogut,C,307648.0,2019.0
9226,Amar'e Stoudemire,C,306876.0,2015.0
9227,Steve Novak,SF,306575.0,2011.0
9228,Michael Beasley,PF,306527.0,2016.0
9229,Shavlik Randolph,PF,306037.0,2014.0
9230,Lance Thomas,PF,305551.0,2012.0
9231,Jared Reiner,C,302200.0,2007.0
9232,Junior Harrington,PG,302200.0,2007.0
9233,Dewayne Dedmon,C,300000.0,2014.0
9234,DaQuan Jeffries,SG,300000.0,2023.0
9235,Malik Hairston,SG,299077.0,2009.0
9236,Steve Novak,SF,295327.0,2016.0
9237,Haywood Highsmith,PF,290967.0,2022.0
9238,Derrick Rose,PG,290951.0,2018.0
9239,JR Smith,SG,289803.0,2020.0
9240,Anderson Varejao,C,289755.0,2016.0
9241,Ryan Kelly,PF,286785.0,2017.0
9242,Meyers Leonard,C,284911.0,2023.0
9243,Kelenna Azubuike,SF,280192.0,2012.0
9244,Keith Langford,SG,278912.0,2008.0
9245,Ronnie Price,PG,276828.0,2017.0
9246,Jason Collins,C,275691.0,2014.0
9247,Kendrick Perkins,C,274573.0,2015.0
9248,JJ Hickson,C,273038.0,2016.0
9249,Jaylen Adams,SG,270014.0,2019.0
9250,John Lucas III,PG,269189.0,2015.0
9251,Sundiata Gaines,PG,269169.0,2010.0
9252,Anthony Tolliver,PF,263501.0,2021.0
9253,Joe Johnson,SG,261894.0,2016.0
9254,Gilbert Arenas,PG,261829.0,2012.0
9255,Kelenna Azubuike,SF,259770.0,2007.0
9256,Deron Williams,PG,259526.0,2017.0
9257,JaKarr Sampson,SF,258489.0,2016.0
9258,Tim Frazier,PG,255294.0,2021.0
9259,Isaiah Taylor,SG,255000.0,2017.0
9260,Terrence Williams,SG,254938.0,2012.0
9261,Justin Williams,PF,252486.0,2007.0
9262,Manny Harris,PG,252016.0,2012.0
9263,C.J. Watson,PG,251272.0,2008.0
9264,Andre Miller,PG,250750.0,2016.0
9265,Khyri Thomas,SG,250000.0,2021.0
9266,Danny Granger,SF,249683.0,2014.0
9267,Chuck Hayes,PF,248118.0,2006.0
9268,Ryan Hollins,C,248048.0,2012.0
9269,Jose Calderon,SG,247991.0,2017.0
9270,Danuel House Jr.,SF,247827.0,2019.0
9271,Lamar Patterson,SG,246956.0,2017.0
9272,Lamar Patterson,SG,246956.0,2018.0
9273,Tyler Zeller,C,245686.0,2020.0
9274,Jason Thompson,PF,245177.0,2016.0
9275,Caron Butler,SF,244489.0,2014.0
9276,Andrew Bogut,C,242224.0,2017.0
9277,Matt Barnes,SF,242224.0,2017.0
9278,Elijah Millsap,PF,241731.0,2015.0
9279,Boris Diaw,C,241158.0,2012.0
9280,Ryan Hollins,C,239605.0,2016.0
9281,Jimmer Fredette,SG,239279.0,2014.0
9282,Jeremy Richardson,SG,238588.0,2008.0
9283,Damian Jones,C,237965.0,2021.0
9284,Bernard James,C,236886.0,2015.0
9285,Langston Galloway,SG,235762.0,2015.0
9286,Bobby Simmons,SF,234268.0,2012.0
9287,DeMarcus Cousins,C,233095.0,2021.0
9288,Jamaal Magloire,C,231183.0,2008.0
9289,Malik Fitts,PF,231062.0,2022.0
9290,Wade Baldwin IV,SG,229892.0,2018.0
9291,Shaun Livingston,SG,228226.0,2010.0
9292,P.J. Brown,PF,226650.0,2008.0
9293,Mustafa Shakur,PG,226162.0,2011.0
9294,Mustafa Shakur,PG,226162.0,2012.0
9295,Nazr Mohammed,C,222888.0,2016.0
9296,Moritz Wagner,C,221995.0,2021.0
9297,Jared Jeffries,PF,221136.0,2011.0
9298,Mike James,PG,220487.0,2012.0
9299,Earl Boykins,PG,220487.0,2012.0
9300,Mike Bibby,PG,216110.0,2011.0
9301,Troy Murphy,PF,216110.0,2011.0
9302,Yogi Ferrell,PG,214169.0,2021.0
9303,Alan Anderson,SG,213597.0,2012.0
9304,Patty Mills,PG,213517.0,2012.0
9305,Ronald Murray,SG,213051.0,2008.0
9306,Ty Lawson,SG,211744.0,2016.0
9307,Dominic McGuire,PF,211084.0,2011.0
9308,Rasual Butler,SF,211084.0,2011.0
9309,Sasha Pavlovic,SG,211084.0,2011.0
9310,Al Thornton,SF,211084.0,2011.0
9311,Al Thornton,SF,211084.0,2012.0
9312,Rondae Hollis Jefferson,SF,210895.0,2021.0
9313,Travis Diener,PG,208802.0,2010.0
9314,Travis Diener,PG,208802.0,2011.0
9315,Travis Diener,PG,208802.0,2012.0
9316,Jimmer Fredette,SG,208509.0,2019.0
9317,Jimmer Fredette,SG,208509.0,2020.0
9318,Jimmer Fredette,SG,208509.0,2021.0
9319,Yogi Ferrell,PG,207798.0,2017.0
9320,Larry Sanders,PF,207722.0,2017.0
9321,Larry Sanders,PF,207722.0,2018.0
9322,Chase Budinger,SF,206192.0,2016.0
9323,Joe Wieskamp,SF,202068.0,2022.0
9324,Stromile Swift,PF,201741.0,2009.0
9325,Leon Powe,PF,201033.0,2011.0
9326,Leon Powe,PF,201033.0,2012.0
9327,Kevin Martin,SG,200600.0,2016.0
9328,Andrew Goudelock,PG,200600.0,2016.0
9329,Marcus Thornton,SG,200600.0,2016.0
9330,Tyler Johnson,SG,199950.0,2015.0
9331,Cartier Martin,PF,199816.0,2012.0
9332,Gordan Giricek,SG,199452.0,2008.0
9333,Sam Cassell,PG,199452.0,2008.0
9334,Theo Ratliff,C,199452.0,2008.0
9335,Tyronn Lue,PG,199452.0,2008.0
9336,Jontay Porter,C,197933.0,2020.0
9337,Jason Hart,PG,197087.0,2007.0
9338,Tim Frazier,PG,196553.0,2019.0
9339,Henry Walker,SF,196217.0,2015.0
9340,Carlos Arroyo,PG,196007.0,2011.0
9341,Carlos Arroyo,PG,196007.0,2012.0
9342,Michael Beasley,PF,195440.0,2015.0
9343,Dairis Bertans,SG,194220.0,2019.0
9344,Isaiah Thomas,SG,191860.0,2022.0
9345,Ben Uzoh,PG,190548.0,2012.0
9346,D.J. Augustin,SG,189940.0,2023.0
9347,Jorge Gutierrez,SG,189455.0,2016.0
9348,Austin Rivers,SG,188696.0,2021.0
9349,Shannon Brown,PG,188438.0,2014.0
9350,Zabian Dowdell,PG,186656.0,2011.0
9351,Chris Richard,PF,186271.0,2010.0
9352,Giorgios Papagiannis,C,185397.0,2018.0
9353,Ray Spalding,PF,184746.0,2019.0
9354,James White,SG,184157.0,2009.0
9355,Tyler Johnson,SG,183115.0,2020.0
9356,Anthony Tolliver,PF,183115.0,2020.0
9357,Earl Barron,C,183049.0,2015.0
9358,Smush Parker,PG,181320.0,2008.0
9359,Shaquille Harrison,SG,175000.0,2018.0
9360,Jordan Crawford,SG,173099.0,2017.0
9361,Brent Barry,SG,172177.0,2008.0
9362,Jarvis Varnado,PF,171696.0,2014.0
9363,Bryce Dejean-Jones,SG,169883.0,2016.0
9364,Jannero Pargo,PG,168579.0,2011.0
9365,Tony Wroten,SG,167406.0,2016.0
9366,James Michael McAdoo,SF,167122.0,2015.0
9367,Devonte' Graham,PG,163861.0,2021.0
9368,Johnny O'Bryant III,PF,161483.0,2017.0
9369,Donald Sloan,SG,160414.0,2012.0
9370,Larry Hughes,SG,160244.0,2010.0
9371,Troy Daniels,SG,158588.0,2014.0
9372,Courtney Fortson,PG,156595.0,2012.0
9373,Luguentz Dort,SG,155647.0,2020.0
9374,Mfiondu Kabengele,C,154433.0,2021.0
9375,Amir Coffey,SG,153488.0,2022.0
9376,Deonte Burton,PF,151587.0,2019.0
9377,James Singleton,PF,151585.0,2012.0
9378,Jordan Hamilton,SG,150591.0,2015.0
9379,Jose Alvarado,PG,150000.0,2022.0
9380,Travis Wear,PF,148318.0,2018.0
9381,Chasson Randle,SG,143860.0,2017.0
9382,Loren Woods,C,142201.0,2008.0
9383,Xavier Cooks,SG,140384.0,2023.0
9384,Omri Casspi,PF,138414.0,2017.0
9385,Mike Muscala,C,138404.0,2014.0
9386,Mickell Gladness,C,137498.0,2012.0
9387,Armoni Brooks,SG,136926.0,2022.0
9388,JaMychal Green,PF,134295.0,2015.0
9389,Sean Kilpatrick,SG,134215.0,2016.0
9390,John Lucas III,PG,130165.0,2011.0
9391,Danny Green,PF,130022.0,2011.0
9392,Alan Anderson,SG,128935.0,2007.0
9393,Nick Fazekas,PF,125636.0,2008.0
9394,Da'Sean Butler,NA,125000.0,2011.0
9395,Ira Newble,SF,122391.0,2008.0
9396,Mike Hall,PF,121388.0,2007.0
9397,Ray McCallum,PG,121112.0,2017.0
9398,Ray McCallum,PG,121112.0,2018.0
9399,Naji Marshall,SF,120000.0,2021.0
9400,Reggie Williams,SF,118435.0,2010.0
9401,Blake Ahearn,SG,117134.0,2012.0
9402,Freddie Gillespie,SF,116903.0,2021.0
9403,Derrick Williams,PF,115344.0,2017.0
9404,Hollis Thompson,PF,115344.0,2017.0
9405,Manny Harris,PG,115344.0,2017.0
9406,Manny Harris,PG,115344.0,2018.0
9407,Othyus Jeffers,SG,113051.0,2010.0
9408,Sundiata Gaines,PG,112088.0,2011.0
9409,Brian Cardinal,PF,111685.0,2010.0
9410,Jeff Ayres,PF,111444.0,2016.0
9411,Jordan McRae,SG,111196.0,2016.0
9412,Luke Jackson,SF,109493.0,2007.0
9413,Cameron Reynolds,SF,108953.0,2019.0
9414,Chris Johnson,SG,107676.0,2015.0
9415,Nate Robinson,PG,107676.0,2015.0
9416,Toney Douglas,PG,107676.0,2015.0
9417,Elliot Williams,SG,107676.0,2015.0
9418,Armon Johnson,PG,104494.0,2012.0
9419,Cartier Martin,PF,104034.0,2014.0
